facility_id,facility_name,address,city,state,zip_code,county,phone,hospital_type,hospital_ownership,emergency_services,birthing_friendly,overall_rating,readm_group_measure_count,readm_n_measures,readm_n_better,readm_n_no_different,readm_n_worse,overall_rating_footnote,readm_group_footnote,pt_exp_group_footnote,pt_exp_group_measure_count,pt_exp_n_measures,census_region,edac_30_hf_score,edac_30_hf_compared,edac_30_hf_denominator,edac_30_hf_lower,edac_30_hf_higher,edac_30_hf_footnote,edac_30_pn_score,edac_30_pn_compared,edac_30_pn_denominator,edac_30_pn_lower,edac_30_pn_higher,edac_30_pn_footnote,readm_30_ami_score,readm_30_ami_compared,readm_30_ami_denominator,readm_30_ami_lower,readm_30_ami_higher,readm_30_ami_footnote,readm_30_copd_score,readm_30_copd_compared,readm_30_copd_denominator,readm_30_copd_lower,readm_30_copd_higher,readm_30_copd_footnote,readm_30_hf_score,readm_30_hf_compared,readm_30_hf_denominator,readm_30_hf_lower,readm_30_hf_higher,readm_30_hf_footnote,readm_30_pn_score,readm_30_pn_compared,readm_30_pn_denominator,readm_30_pn_lower,readm_30_pn_higher,readm_30_pn_footnote,h_comp_1_linear_score,h_comp_1_linear_score_n_surveys,h_comp_1_star_rating,h_comp_1_star_rating_n_surveys,h_hsp_rating_linear_score,h_hsp_rating_linear_score_n_surveys,h_hsp_rating_star_rating,h_hsp_rating_star_rating_n_surveys,h_star_rating,h_star_rating_n_surveys,edv_score,edv_footnote,op_18b_score,op_18b_footnote
250069,OCHSNER RUSH HOSPITAL,1314 19TH AVE,MERIDIAN,MS,39301,LAUDERDALE,(601) 483-0011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,8,1,6,1,,,,15,15,South,18.5,Average days per 100 discharges,174,-15.0,58.2,,14.4,Average days per 100 discharges,145,-8.1,40.2,,14.2,No different than the national rate,134,11.5,17.3,,20.2,No different than the national rate,135,16.7,23.9,,21.8,No different than the national rate,274,18.2,25.9,,17.0,No different than the national rate,166,14.2,20.4,,92,589,4,589,89,589,4,589,4,589,Medium,,169.0,
250072,MERIT HEALTH CENTRAL,1850 CHADWICK DR,JACKSON,MS,39204,HINDS,(601) 376-1000,Acute Care Hospitals,Proprietary,Yes,Yes,3,11,5,0,4,1,,,5,15,,South,125.5,More days than average per 100 discharges,33,68.5,189.0,,51.3,More days than average per 100 discharges,37,21.6,87.8,,14.1,No different than the national rate,50,11.3,17.5,,19.8,No different than the national rate,30,16.7,23.5,,22.2,No different than the national rate,50,18.6,26.3,,17.9,No different than the national rate,52,15.0,21.4,,,80,,80,,80,,80,,80,Medium,,91.0,
250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,WAYNESBORO,MS,39367,WAYNE,(601) 735-5151,Acute Care Hospitals,Government - Local,Yes,Yes,3,11,5,0,5,0,,,,15,5,South,9.1,Average days per 100 discharges,77,-18.7,44.9,,-18.0,Fewer days than average per 100 discharges,91,-34.1,-0.7,,,Number of cases too small,,,,1,21.1,No different than the national rate,39,17.7,25.5,,22.0,No different than the national rate,90,18.5,26.2,,17.3,No different than the national rate,101,14.5,20.7,,,40,,40,,40,,40,,40,Low,,132.0,
250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,39401,FORREST,(601) 288-7000,Acute Care Hospitals,Government - Local,Yes,Yes,2,11,11,0,8,3,,,,15,15,South,14.9,Average days per 100 discharges,699,-23.4,54.7,,16.8,Average days per 100 discharges,813,-10.7,49.9,,14.4,No different than the national rate,446,11.6,17.9,,21.2,No different than the national rate,422,17.9,25.0,,21.6,No different than the national rate,961,18.2,25.4,,17.9,No different than the national rate,1050,15.1,21.0,,92,1811,4,1811,89,1811,4,1811,4,1811,Very high,,224.0,
250081,ANDERSON REGIONAL MEDICAL CENTER SOUTH CAMPUS,1102 CONSTITUTION AVENUE,MERIDIAN,MS,39301,LAUDERDALE,(601) 484-3590,Acute Care Hospitals,Proprietary,Yes,,,11,,,,,16,5,,15,5,South,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,,,,,,,5,,5
250082,DELTA HEALTH SYSTEM - THE MEDICAL CENTER,1400 E UNION ST,GREENVILLE,MS,38701,WASHINGTON,(662) 378-3783,Acute Care Hospitals,Government - Local,Yes,Yes,1,11,9,0,6,3,,,,15,15,South,16.5,Average days per 100 discharges,83,-10.6,54.8,,34.8,More days than average per 100 discharges,145,10.0,67.3,,14.6,No different than the national rate,142,11.8,17.8,,20.4,No different than the national rate,48,17.1,24.5,,22.2,No different than the national rate,113,18.3,26.1,,17.5,No different than the national rate,145,14.5,20.9,,89,647,2,647,88,647,3,647,3,647,Medium,,270.0,
250084,MERIT HEALTH NATCHEZ,52 SERGEANT PRENTISS DRIVE,NATCHEZ,MS,39120,ADAMS,(601) 443-2100,Acute Care Hospitals,Proprietary,Yes,Yes,2,11,6,0,5,1,,,,15,15,South,53.6,More days than average per 100 discharges,76,10.8,102.1,,32.5,More days than average per 100 discharges,140,7.5,65.6,,,Number of cases too small,,,,1,19.9,No different than the national rate,52,16.6,23.4,,22.8,No different than the national rate,126,19.1,26.9,,16.9,No different than the national rate,156,14.3,20.1,,91,187,3,187,83,187,2,187,2,187,Low,,175.0,
250085,MARION GENERAL HOSPITAL,1560 SUMRALL RD,COLUMBIA,MS,39429,MARION,(601) 736-6303,Acute Care Hospitals,Government - Local,Yes,,1,11,3,0,2,1,,,5,15,,South,26.5,Average days per 100 discharges,28,-8.0,66.6,,13.8,Average days per 100 discharges,82,-9.2,42.1,,,,,,,5,20.3,No different than the national rate,30,16.9,24.6,,,Number of cases too small,,,,1,16.5,No different than the national rate,87,13.6,19.8,,,44,,44,,44,,44,,44,Low,,126.0,
250093,BOLIVAR MEDICAL CENTER,901 E SUNFLOWER RD,CLEVELAND,MS,38732,BOLIVAR,(662) 846-0061,Acute Care Hospitals,Proprietary,Yes,Yes,1,11,6,0,5,1,,,,15,15,South,26.5,Average days per 100 discharges,105,-8.1,69.7,,27.5,More days than average per 100 discharges,222,1.5,59.0,,,Number of cases too small,,,,1,19.8,No different than the national rate,91,16.6,23.9,,20.6,No different than the national rate,132,17.2,24.6,,16.7,No different than the national rate,247,13.8,19.9,,91,185,3,185,86,185,3,185,3,185,Low,,127.0,
250094,MERIT HEALTH WESLEY,5001 W HARDY ST,HATTIESBURG,MS,39402,LAMAR,(601) 268-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Yes,2,11,9,0,6,3,,,,15,15,South,22.4,Average days per 100 discharges,169,-15.7,59.1,,39.9,More days than average per 100 discharges,175,11.0,74.4,,15.2,No different than the national rate,105,12.4,18.5,,21.3,No different than the national rate,145,17.9,25.3,,21.9,No different than the national rate,243,18.5,25.9,,17.5,No different than the national rate,205,14.5,20.7,,89,322,2,322,84,322,2,322,2,322,Medium,,154.0,
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 EAST BAKER STREET,INDIANOLA,MS,38751,SUNFLOWER,(662) 887-5235,Acute Care Hospitals,Government - Local,Yes,Yes,2,11,4,1,2,1,,,,15,5,South,,Number of cases too small,,,,1,51.1,More days than average per 100 discharges,51,23.6,81.8,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,21.8,No different than the national rate,27,18.0,26.0,,17.6,No different than the national rate,57,14.7,21.2,,,68,,68,,68,,68,,68,Low,,,5
250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,BRANDON,MS,39042,RANKIN,(601) 825-2811,Acute Care Hospitals,Proprietary,Yes,,2,11,6,0,5,1,,,,15,5,South,,Number of cases too small,,,,1,8.5,Average days per 100 discharges,57,-13.8,35.6,,,Number of cases too small,,,,1,20.9,No different than the national rate,35,17.3,25.0,,,Number of cases too small,,,,1,16.4,No different than the national rate,43,13.7,19.2,,,42,,42,,42,,42,,42,Low,,95.0,
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,MS,39649,PIKE,(601) 249-5500,Acute Care Hospitals,Government - Local,Yes,Yes,2,11,9,0,7,2,,,,15,15,South,12.1,Average days per 100 discharges,160,-19.6,46.0,,23.2,Average days per 100 discharges,311,-1.1,50.5,,14.5,No different than the national rate,88,11.6,17.9,,19.8,No different than the national rate,127,16.5,23.4,,22.4,No different than the national rate,208,18.5,26.8,,17.4,No different than the national rate,350,14.5,20.8,,91,512,3,512,89,512,4,512,3,512,Medium,,121.0,
250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD,GREENWOOD,MS,38930,LEFLORE,(662) 459-7000,Acute Care Hospitals,Government - Local,Yes,,1,11,6,0,4,2,,,,15,5,South,87.6,More days than average per 100 discharges,41,42.5,149.2,,79.9,More days than average per 100 discharges,73,49.2,115.0,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,20.8,No different than the national rate,47,17.4,24.5,,17.8,No different than the national rate,87,14.8,21.6,,,55,,55,,55,,55,,55,Low,,194.0,
250100,BMH-GOLDEN TRIANGLE,2520 5TH STREET N,COLUMBUS,MS,39705,LOWNDES,(662) 244-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Yes,3,11,10,2,8,0,23,,,15,15,South,-37.1,Fewer days than average per 100 discharges,401,-59.6,-7.0,,-9.9,Average days per 100 discharges,570,-29.2,14.3,,13.8,No different than the national rate,149,11.0,16.8,,19.1,No different than the national rate,130,15.9,22.6,,20.0,No different than the national rate,436,16.6,23.7,,17.5,No different than the national rate,639,14.5,20.8,,94,733,5,733,90,733,4,733,4,733,Very high,,138.0,
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,HINDS,(601) 968-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Yes,2,11,11,1,6,4,23,,,15,15,South,11.0,Average days per 100 discharges,778,-18.9,51.5,,36.6,More days than average per 100 discharges,888,9.8,68.9,,13.4,No different than the national rate,258,10.8,16.5,,20.7,No different than the national rate,455,17.3,24.6,,22.8,No different than the national rate,1077,19.2,26.9,,18.5,No different than the national rate,1104,15.4,21.9,,92,1261,4,1261,89,1261,4,1261,3,1261,High,,211.0,
250104,ANDERSON REGIONAL MEDICAL CENTER,2124 14TH STREET,MERIDIAN,MS,39301,LAUDERDALE,(601) 553-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Yes,2,11,11,0,9,2,,,,15,15,South,15.3,Average days per 100 discharges,354,-19.1,58.2,,44.1,More days than average per 100 discharges,554,13.9,81.2,,13.9,No different than the national rate,116,11.2,17.0,,19.7,No different than the national rate,173,16.4,23.2,,22.0,No different than the national rate,410,18.6,25.9,,17.9,No different than the national rate,603,15.1,21.2,,90,910,3,910,83,910,2,910,3,910,Medium,,185.0,
250117,HIGHLAND COMMUNITY  HOSPITAL,130 HIGHLAND PKWY,PICAYUNE,MS,39466,PEARL RIVER,(601) 358-9400,Acute Care Hospitals,Government - Local,Yes,Yes,1,11,5,0,3,2,,,,15,5,South,70.2,More days than average per 100 discharges,52,24.3,127.0,,53.4,More days than average per 100 discharges,106,23.9,90.4,,,Number of cases too small,,,,1,20.8,No different than the national rate,31,17.3,24.7,,21.5,No different than the national rate,56,18.0,25.5,,17.2,No different than the national rate,110,14.3,20.3,,,84,,84,,84,,84,,84,Medium,,124.0,
250123,SINGING RIVER GULFPORT,15200 COMMUNITY ROAD,GULFPORT,MS,39503,HARRISON,(228) 575-7000,Acute Care Hospitals,Proprietary,Yes,Yes,2,11,8,0,5,3,,,,15,15,South,-27.0,Fewer days than average per 100 discharges,177,-48.2,-0.1,,19.2,Average days per 100 discharges,154,-2.3,50.4,,13.3,No different than the national rate,118,10.7,16.4,,19.6,No different than the national rate,154,16.4,23.5,,20.9,No different than the national rate,307,17.6,25.0,,17.6,No different than the national rate,251,14.6,20.8,,91,289,3,289,89,289,4,289,3,289,High,,165.0,
250124,MAGEE GENERAL HOSPITAL,300 3RD AVE SE,MAGEE,MS,39111,SIMPSON,(601) 849-5070,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,11,4,0,3,1,,,,15,5,South,-20.2,Average days per 100 discharges,26,-40.4,9.1,,-10.0,Average days per 100 discharges,64,-25.1,8.0,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,16.8,No different than the national rate,49,13.7,20.3,,,35,,35,,35,,35,,35,Low,,84.0,
250127,CHOCTAW HEALTH CENTER,ROUTE 7 BOX R50,PHILADELPHIA,MS,39350,NESHOBA,(601) 656-2211,Acute Care Hospitals,Government - Federal,Yes,,,11,,,,,16,5,5,15,,South,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,,,,,,Low,,91.0,
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,"3550 HWY 468 W, BLDG 60",WHITFIELD,MS,39193,RANKIN,(601) 351-8023,Acute Care Hospitals,Government - State,No,,,11,1,0,1,0,16,,5,15,,South,,,,,,5,,Number of cases too small,,,,1,,,,,,5,,Number of cases too small,,,,1,,,,,,5,,Number of cases too small,,,,1,,,,,,,,,,,,5,,5
250136,MERIT HEALTH WOMEN'S HOSPITAL,1026 RIVER OAKS DRIVE,FLOWOOD,MS,39232,RANKIN,(601) 932-1000,Acute Care Hospitals,Proprietary,No,Yes,,11,1,0,1,0,16,,,15,15,South,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,97,,97,,97,,97,,97,,5,,5
250138,MERIT HEALTH RIVER OAKS,1030 RIVER OAKS DRIVE,FLOWOOD,MS,39232,RANKIN,(601) 932-1030,Acute Care Hospitals,Proprietary,Yes,Yes,1,11,8,0,6,2,,,,15,15,South,80.3,More days than average per 100 discharges,71,37.7,128.5,,14.9,Average days per 100 discharges,143,-2.7,37.2,,14.5,No different than the national rate,211,11.9,17.7,,21.3,No different than the national rate,55,17.8,25.2,,21.8,No different than the national rate,89,18.0,25.8,,18.0,No different than the national rate,178,14.9,21.5,,85,501,1,501,77,501,1,501,1,501,Medium,,134.0,
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST PARKWAY,SOUTHAVEN,MS,38671,DE SOTO,(662) 772-4000,Acute Care Hospitals,Proprietary,Yes,Yes,3,11,10,0,8,2,23,,,15,15,South,22.2,Average days per 100 discharges,595,-12.9,70.4,,21.2,Average days per 100 discharges,851,-7.9,57.5,,14.5,No different than the national rate,152,11.7,17.7,,21.2,No different than the national rate,297,17.6,24.9,,20.9,No different than the national rate,832,17.5,24.8,,20.0,No different than the national rate,1095,17.0,23.5,,91,1025,3,1025,86,1025,3,1025,3,1025,Very high,,259.0,
250151,ALLIANCE HEALTH CENTER,5000 HIGHWAY 39 NORTH,MERIDIAN,MS,39301,LAUDERDALE,(601) 483-6211,Acute Care Hospitals,Proprietary,No,,,11,1,0,1,0,16,,5,15,,South,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,,,,,,,5,,5
250152,MISSISSIPPI METHODIST REHAB CTR,1350 E WOODROW WILSON DR,JACKSON,MS,39216,HINDS,(601) 981-2611,Acute Care Hospitals,Voluntary non-profit - Private,No,,,11,,,,,16,5,,15,5,South,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,,,,,,,5,,5
250162,OCHSNER MEDICAL CENTER-HANCOCK,149 DRINKWATER BLVD,BAY SAINT LOUIS,MS,39520,HANCOCK,(228) 467-8600,Acute Care Hospitals,Government - Local,Yes,,3,11,5,0,4,1,,,,15,15,South,,Number of cases too small,,,,1,19.3,Average days per 100 discharges,44,-6.2,51.1,,,Number of cases too small,,,,1,19.7,No different than the national rate,65,16.3,23.5,,21.0,No different than the national rate,85,17.5,25.1,,18.0,No different than the national rate,84,14.9,21.4,,93,176,4,176,89,176,4,176,4,176,Low,,147.0,
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,MS,38654,DE SOTO,(662) 932-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Yes,4,11,5,0,5,0,,,,15,15,South,-11.3,Average days per 100 discharges,210,-36.2,23.5,,-21.4,Fewer days than average per 100 discharges,225,-37.7,-2.3,,14.1,No different than the national rate,63,11.4,17.4,,19.5,No different than the national rate,70,16.2,23.2,,21.3,No different than the national rate,272,17.8,25.4,,16.3,No different than the national rate,268,13.5,19.6,,92,540,4,540,89,540,4,540,3,540,High,,222.0,
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,960 AVENT DRIVE,GRENADA,MS,38901,GRENADA,(662) 227-7000,Acute Care Hospitals,Government - State,Yes,Yes,1,11,8,0,6,2,,,,15,15,South,42.0,More days than average per 100 discharges,106,5.2,84.3,,48.1,More days than average per 100 discharges,162,18.0,82.8,,,Number of cases too small,,,,1,19.6,No different than the national rate,40,16.3,23.4,,22.7,No different than the national rate,121,19.1,26.7,,18.3,No different than the national rate,178,15.4,21.6,,93,157,4,157,90,157,4,157,4,157,Low,,114.0,
250172,HIGHLAND HILLS MEDICAL CENTER,401 GETWELL DRIVE,SENATOBIA,MS,38668,TATE,(662) 612-0311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,11,2,0,2,0,16,,5,15,,South,,Number of cases too small,,,,1,-19.6,Average days per 100 discharges,45,-37.6,3.3,,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,17.2,No different than the national rate,59,14.1,20.8,,,54,,54,,54,,54,,54,Low,,125.0,
250174,"ALLIANCE HEALTHCARE SYSTEM, INC",1430 MS HIGHWAY 4 E,HOLLY SPRINGS,MS,38635,MARSHALL,(662) 252-1212,Acute Care Hospitals,Proprietary,No,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
25039F,81st Medical Group (Keesler AFB),81 MDG 301 Fisher St Suite 109,Biloxi,MS,39534,HARRISON,(228) 377-6393,Acute Care - Department of Defense,Department of Defense,Yes,,,,,,,,22,22,22,,,South,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,,,,,,5,96,379,5,379,95,379,5,379,5,379,Low,,115.0,
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,(228) 523-5000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5,11,4,2,2,0,,,,15,10,South,-48.8,Fewer days than average per 100 discharges,147,-66.3,-25.6,,-28.4,Fewer days than average per 100 discharges,130,-45.8,-9.4,,,Number of cases too small,,,,1,18.8,No different than the national rate,79,15.2,22.9,,20.0,No different than the national rate,100,16.5,23.9,,16.6,No different than the national rate,86,13.7,20.0,,94,307,5,307,91,307,4,307,4,307,,,,
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,(601) 362-4471,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4,11,5,1,3,1,,,,15,10,South,-24.3,Average days per 100 discharges,354,-50.5,4.7,,29.3,More days than average per 100 discharges,205,3.9,63.3,,,Number of cases too small,,,,1,21.1,No different than the national rate,129,17.1,25.4,,21.1,No different than the national rate,256,17.8,25.0,,18.5,No different than the national rate,142,15.4,22.4,,91,459,3,459,89,459,4,459,4,459,,,,
250780,JEFFERSON COUNTY HOSPITAL,870 S MAIN,FAYETTE,MS,39069,JEFFERSON,(601) 786-3401,Rural Emergency Hospital,Proprietary,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
250781,PANOLA MEDICAL CENTER,303 MEDICAL CENTER DRIVE,BATESVILLE,MS,38606,PANOLA,(662) 563-5611,Rural Emergency Hospital,Proprietary,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
250782,GREENE COUNTY HOSPITAL,1017 JACKSON STREET,LEAKESVILLE,MS,39451,GREENE,(601) 394-4135,Rural Emergency Hospital,Government - Local,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
250783,PERRY COUNTY GENERAL HOSPITAL,206 BAY ST,RICHTON,MS,39476,GREENE,(601) 788-6316,Rural Emergency Hospital,Government - Local,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
250784,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH FOURTH ST,ROLLING FORK,MS,39159,SHARKEY,(662) 873-4395,Rural Emergency Hospital,Government - Local,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
250785,PROGRESSIVE HEALTH GROUP OF HOUSTON,1002 EAST MADISON STREET,HOUSTON,MS,38851,CHICKASAW,(662) 456-3700,Rural Emergency Hospital,Proprietary,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
250786,SMITH COUNTY  EMERGENCY HOSPITAL,347 MAGNOLIA DRIVE,RALEIGH,MS,39153,SMITH,(601) 765-6711,Rural Emergency Hospital,Government - Local,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
251300,S E LACKEY MEMORIAL HOSPITAL,330 N BROAD STREET,FOREST,MS,39074,SCOTT,(601) 469-4151,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,2,0,2,0,16,,5,15,,South,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,7,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,29,,29,,29,,29,,29,Low,,97.0,
251302,MONROE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,ABERDEEN,MS,39730,MONROE,(662) 369-2455,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,2,0,2,0,16,,5,15,,South,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,,,,,,,5,,5
251304,TALLAHATCHIE GENERAL HOSPITAL-CAH,141 DR. T.T. LEWIS CIRCLE / PO BOX 230,CHARLESTON,MS,38921,TALLAHATCHIE,(662) 647-5535,Critical Access Hospitals,Government - Local,Yes,,,11,,,,,16,5,5,15,,South,,Number of cases too small,,,,1,-8.0,Average days per 100 discharges,26,-21.6,12.1,,,,,,,5,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,92,,92,,92,,92,,92,,5,99.0,
251305,LAWRENCE COUNTY HOSPITAL CAH,1065 EAST BROAD ST,MONTICELLO,MS,39654,LAWRENCE,(601) 587-4051,Critical Access Hospitals,Government - Local,Yes,,,11,2,0,2,0,16,,5,15,,South,,Number of cases too small,,,,1,-34.4,Fewer days than average per 100 discharges,44,-45.0,-22.2,,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,17.4,No different than the national rate,35,14.2,21.0,,,,,,,,,,,,,5,,5
251307,NOXUBEE GENERAL CRITICAL ACCESS HOSP,78 HOSPITAL ROAD,MACON,MS,39341,NOXUBEE,(662) 726-4231,Critical Access Hospitals,Government - State,Yes,,,,,,,,19,19,19,,,South,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,19,,,,,,,,,,,,19,,19
251308,PONTOTOC HEALTH SERVICE INC CAH,176 SOUTH MAIN STREET,PONTOTOC,MS,38863,PONTOTOC,(662) 489-5510,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,2,0,2,0,16,,5,15,,South,,Number of cases too small,,,,1,11.6,Average days per 100 discharges,64,-13.0,39.9,,,,,,,5,,Number of cases too small,,,,1,21.3,No different than the national rate,25,17.8,25.2,,17.4,No different than the national rate,49,14.2,21.1,,,72,,72,,72,,72,,72,Low,,88.0,
251309,FIELD HEALTH SYSTEM,178 HIGHWAY 24,CENTREVILLE,MS,39631,WILKINSON,(601) 890-0500,Critical Access Hospitals,Government - Local,Yes,,,11,1,0,1,0,16,,5,15,,South,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,,,,,,,,,,,5,116.0,
251312,TYLER HOLMES MEMORIAL HOSPITAL CAH,409 TYLER HOLMES DRIVE,WINONA,MS,38967,MONTGOMERY,(662) 283-6126,Critical Access Hospitals,Government - Local,Yes,,,11,2,0,1,1,16,,5,15,,South,,Number of cases too small,,,,1,49.9,More days than average per 100 discharges,72,17.5,86.5,,,,,,,5,,Number of cases too small,,,,1,,Number of cases too small,,,,1,17.4,No different than the national rate,75,14.6,20.7,,,,,,,,,,,,Low,,105.0,
251313,BAPTIST MEDICAL CENTER-YAZOO,823 GRAND AVENUE,YAZOO CITY,MS,39194,YAZOO,(662) 746-2261,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,11,3,0,3,0,16,,,15,5,South,,Number of cases too small,,,,1,-34.7,Fewer days than average per 100 discharges,51,-46.6,-19.6,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,16.7,No different than the national rate,60,13.9,20.2,,,50,,50,,50,,50,,50,Low,,82.0,
251315,BAPTIST MEDICAL CENTER-LEAKE,1100 HIGHWAY 16 EAST,CARTHAGE,MS,39051,LEAKE,(601) 267-1422,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,2,11,5,0,5,0,,,5,15,,South,,Number of cases too small,,,,1,46.6,More days than average per 100 discharges,73,18.2,79.5,,,Number of cases too small,,,,1,,Number of cases too small,,,,1,,Number of cases too small,,,,1,18.1,No different than the national rate,75,14.9,21.8,,,40,,40,,40,,40,,40,Low,,94.0,
